t,qx,qy,qz,qw
1.308,-0.8970627762510763,0.16266147515994112,-0.20898393337610366,0.35375886639652676
1.336,-0.8958260825299315,0.16629987605834845,-0.2047348843404956,0.3576640997026935
1.356,-0.8949523742716361,0.1689271451253297,-0.20156058241409838,0.3604125400735339
1.38,-0.893912246302103,0.17212319492607053,-0.19759695047241785,0.3636618578344056
1.404,-0.892875918023156,0.1753729987856532,-0.19347648154509386,0.3668565896916189
1.424,-0.8920154056308841,0.17812493277392952,-0.18993625786896137,0.36946480534441684
1.44,-0.8913282751248175,0.18033866570436452,-0.18708755498653143,0.37149713105776316
1.46,-0.8904519656249755,0.18309548024215141,-0.18351374417615857,0.3740241272003195
1.48,-0.8895583003110198,0.18584493512027397,-0.1798962011567027,0.3765435529222321
1.5,-0.8886455934177754,0.18858447378329696,-0.17619625006510145,0.3790775474886941
1.516,-0.887907434395451,0.19078371596909557,-0.17318515590175673,0.3810890492281244
1.54,-0.886784648303634,0.19409947633768868,-0.16856448293038445,0.3840890468535224
1.56,-0.8858318835711979,0.19688106347922227,-0.16461387415034678,0.38657727989265994
1.576,-0.885052540394518,0.19911983531067062,-0.16138070881819955,0.38857374943297074
1.596,-0.8840637069050971,0.20194695359503587,-0.1572568681963331,0.3910486766017555
1.612,-0.883249377542566,0.2042265986423602,-0.15387356051241835,0.3930457490583928
1.628,-0.882422242470781,0.20653018060573602,-0.15043358326964068,0.3950265908979499
1.652,-0.881157523290964,0.21003282214669688,-0.14516759394262638,0.3979623128359482
1.668,-0.8802978873172008,0.21240409982297231,-0.1415819743355984,0.399893326409056
1.684,-0.879425028974774,0.21480681835066137,-0.13793380540822858,0.40180083938238476
1.708,-0.8780881749587196,0.21847681996435653,-0.13233391535353833,0.4046192914124705
1.728,-0.8769464018437451,0.22159442967878015,-0.12753861443118913,0.40693343295632217
1.748,-0.8757668611301397,0.2247505397345661,-0.12258925931284863,0.40925722148352034
1.772,-0.8743144072412179,0.22859372147750465,-0.11654690224535051,0.4119903486351539
1.788,-0.8733233918073973,0.23115617653539408,-0.11251636210746878,0.41377910003969753
1.808,-0.8720535394499724,0.2343604160410487,-0.10745962910446487,0.41599308628698733
1.828,-0.8707493174692688,0.23757784893687475,-0.10237249131733446,0.4181773126830441
1.844,-0.8696815244984849,0.24016989141063855,-0.09827614953492823,0.41989792526086833
1.864,-0.8682819742907065,0.24340968169003116,-0.09302863635737514,0.422118245043824
1.884,-0.8668208454941483,0.2466693960465292,-0.08767558271525765,0.42436873478896936
1.9,-0.8656217929819476,0.24930821435950246,-0.08335993245353303,0.4261401734511043
1.92,-0.8640820480926681,0.25264636680945207,-0.07792417426918141,0.4283221341075315
1.94,-0.8624955766102362,0.25602847801611117,-0.07245520030718518,0.43046607615580523
1.956,-0.8611921941109054,0.2587716064326505,-0.06806959235820927,0.4321478810579747
1.972,-0.8598583893580101,0.2615514960719041,-0.06368156627838291,0.43379606184188596
1.992,-0.85812967874688,0.2650565864671716,-0.05813185049296732,0.43586597525203863
2.012,-0.8563704192106335,0.2686258817786969,-0.05263576911676288,0.4378348050910393
2.028,-0.8549226852504963,0.27152193925102713,-0.048251836622057315,0.43938001662802195
2.052,-0.8526801012314784,0.27593332705043955,-0.04170737725862772,0.44165364106838
2.068,-0.8511372959977965,0.2789184101421959,-0.037380444387200965,0.44313939818382697
2.088,-0.849153082475787,0.28270049527828944,-0.03202705711065247,0.44496487513522937
2.112,-0.8466768277211064,0.2872762134646925,-0.025681027541232585,0.4471590448620477
2.132,-0.844534156382325,0.29108347142436075,-0.020510262701677502,0.44901202711179816
2.148,-0.8427720685463217,0.2941316893166843,-0.016456779462794138,0.4505007927047193
2.172,-0.8400463255336202,0.2987115030114442,-0.010482580158793435,0.4527512832000825
2.196,-0.8372217584635125,0.30330408933181785,-0.0046269052376644955,0.45502192067831454
2.212,-0.835287195095168,0.30637710010569397,-0.0007938921247607754,0.45653887455086073
2.232,-0.8327972763368398,0.3102251063641234,0.0039778484159028096,0.4584683812754049
2.248,-0.8307508217903561,0.31331268472115953,0.0077783565685095755,0.46003014124789754
2.264,-0.8286619451926931,0.3164114941799741,0.011548291705091859,0.46159482655133016
2.28,-0.826528450198312,0.31951842472190806,0.015301899679400998,0.4631679491741721
2.304,-0.8232484488271102,0.3241957867083526,0.020890462228435467,0.4655348235870133
2.328,-0.8198749543193427,0.3288910256026468,0.02641620107577399,0.46790804318649964
2.344,-0.8175759029421318,0.3320315186018629,0.030061466582764214,0.46949017221896366
2.364,-0.8146419148247063,0.3359615451594594,0.034607449349212664,0.4714771630040488
2.38,-0.8122484579056615,0.3391112879634461,0.03822106512382461,0.4730698967239915
2.4,-0.8092045077324198,0.34304405203733435,0.0426943130351585,0.47506424687803533
2.424,-0.8054948380869096,0.34769903789458334,0.04791652983950419,0.4774803148095892
2.448,-0.8017187882669562,0.35228639842448634,0.05301382307046933,0.47992792436814974
2.464,-0.7991639793417525,0.3553130446545865,0.05636005872296582,0.4815735854484614
2.48,-0.796575157384806,0.3583134152128149,0.05968751252260984,0.48323588025390224
2.5,-0.7932788142052069,0.36201937751937696,0.0638656586960463,0.48535746710335465
2.52,-0.7899391445019707,0.3656895017522501,0.06801345517084445,0.48748487792690487
2.54,-0.7865560082124847,0.36932667014531667,0.07214546198011657,0.4896146331349686
2.564,-0.7824462298407459,0.3736503673011013,0.07707825440472355,0.49216078990679013
